Measurements made by the University of York's LIF-SO2 detector for flight C289
Mean sensitivity used = 29.8 +/- 2.0 cps/mW/ppt
Overall uncertainty (including variation in sensitivity) = 10 %
Pressure = 400 mbar, flow rate = 2 slpm
Before using this data, please contact Pete Edwards (pete.edwards@york.ac.uk)
Date_time,SO2_ppt
2022-05-03 14:44:00,233.6305328252498
2022-05-03 14:44:10,234.47550833032582
2022-05-03 14:44:20,246.91787803853575
2022-05-03 14:44:30,222.0021241537588
2022-05-03 14:44:40,155.36481403334054
2022-05-03 14:44:50,275.363372086809
2022-05-03 14:45:00,234.818278888079
2022-05-03 14:45:10,199.9880995447632
2022-05-03 14:45:20,225.44559534105375
2022-05-03 14:45:30,257.10618793238774
2022-05-03 14:45:40,221.28085534557624
2022-05-03 14:45:50,195.0992000653405
2022-05-03 14:46:00,180.80876388895393
2022-05-03 14:46:10,189.97024300969534
2022-05-03 14:46:20,202.43144599372474
2022-05-03 14:46:30,210.90611345714973
2022-05-03 14:46:40,221.82770668735742
2022-05-03 14:46:50,244.33617454693263
2022-05-03 14:47:00,205.92622428934123
2022-05-03 14:47:10,175.04070341398474
2022-05-03 14:47:20,217.73050487826097
2022-05-03 14:47:30,192.79417274531005
2022-05-03 14:47:40,197.818247224123
2022-05-03 14:47:50,197.68392068600832
2022-05-03 14:48:00,166.54487596942081
2022-05-03 14:48:10,147.63673007388041
2022-05-03 14:48:20,173.12906152130978
2022-05-03 14:48:30,204.47564635373058
2022-05-03 14:48:40,150.19544522320635
2022-05-03 14:48:50,182.03590583844948
2022-05-03 14:49:00,170.29342674339287
2022-05-03 14:49:10,149.05887593939212
2022-05-03 14:49:20,192.50709401944087
2022-05-03 14:49:30,118.03972470257472
2022-05-03 14:49:40,176.83569297664096
2022-05-03 14:49:50,172.0873677589333
2022-05-03 14:50:00,155.70109479865073
2022-05-03 14:50:10,143.42952747302482
2022-05-03 14:50:20,145.1727118185102
2022-05-03 14:50:30,142.04686737959014
2022-05-03 14:50:40,173.21082264954373
2022-05-03 14:50:50,126.19516910674622
2022-05-03 14:51:00,151.12218651002289
2022-05-03 14:51:10,200.82512865593216
2022-05-03 14:51:20,187.34925681689035
2022-05-03 14:51:30,173.52703097961503
2022-05-03 14:51:40,169.52338315192537
2022-05-03 14:51:50,189.68424111014542
2022-05-03 14:52:00,143.95146843267543
2022-05-03 14:52:10,185.36401518398452
2022-05-03 14:52:20,162.00846800527898
2022-05-03 14:52:30,124.56718233166704
2022-05-03 14:52:40,150.71669685074676
2022-05-03 14:52:50,126.91362925394715
2022-05-03 14:53:00,152.3049877330408
2022-05-03 14:53:10,140.70855351329016
2022-05-03 14:53:20,138.60075971036977
2022-05-03 14:53:30,120.52409106533925
2022-05-03 14:53:40,159.1816289319822
2022-05-03 14:53:50,113.17147683776233
2022-05-03 14:54:00,139.36252172854043
2022-05-03 14:54:10,135.84773927388997
2022-05-03 14:54:20,151.46948871065382
2022-05-03 14:54:30,143.05234613107507
2022-05-03 14:54:40,153.10260487783532
2022-05-03 14:54:50,156.02402329146412
2022-05-03 14:55:00,173.09559250740963
2022-05-03 14:55:10,149.15392612620053
2022-05-03 14:55:20,181.86120239144225
2022-05-03 14:55:30,176.55167783734248
2022-05-03 14:55:40,184.65374155166276
2022-05-03 14:55:50,157.1259730859017
